Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1999","1999","°c","1.024","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2000","2000","°c","1.251","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2001","2001","°c","0.768","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2002","2002","°c","0.811","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2003","2003","°c","0.632","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2004","2004","°c","1.279","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2005","2005","°c","0.541","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2006","2006","°c","1.649","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2007","2007","°c","-0.214","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2008","2008","°c","0.754","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2009","2009","°c","0.991","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2010","2010","°c","0.335","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2011","2011","°c","1.482","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2012","2012","°c","1.826","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2013","2013","°c","1.513","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2014","2014","°c","2.155","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2015","2015","°c","1.414","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2016","2016","°c","1.375","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2017","2017","°c","0.531","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2018","2018","°c","2.175","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2019","2019","°c","2.207","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2020","2020","°c","1.455","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2021","2021","°c","1.507","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2022","2022","°c","2.358","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","2023","2023","°c","3.115","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1961","1961","°c","0.812","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1962","1962","°c","0.046","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1963","1963","°c","-0.347","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1964","1964","°c","0.147","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1965","1965","°c","-0.42","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1966","1966","°c","0.308","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1967","1967","°c","0.302","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1968","1968","°c","0.015","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1969","1969","°c","-0.104","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1970","1970","°c","-0.157","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1971","1971","°c","-0.157","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1972","1972","°c","-0.146","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1973","1973","°c","0.021","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1974","1974","°c","-0.126","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1975","1975","°c","0.063","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1976","1976","°c","-0.324","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1977","1977","°c","0.281","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1978","1978","°c","-0.54","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1979","1979","°c","0.014","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1980","1980","°c","-0.428","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1981","1981","°c","-0.291","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1982","1982","°c","0.49","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1983","1983","°c","0.363","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1984","1984","°c","-0.472","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1985","1985","°c","0.11","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1986","1986","°c","0.432","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1987","1987","°c","0.176","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1988","1988","°c","0.811","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1989","1989","°c","0.385","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1990","1990","°c","1.103","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1991","1991","°c","-0.004","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1992","1992","°c","0.494","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1993","1993","°c","0.486","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1994","1994","°c","1.479","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1995","1995","°c","0.395","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1996","1996","°c","0.218","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1997","1997","°c","0.917","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1998","1998","°c","0.933","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","1999","1999","°c","0.88","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2000","2000","°c","1.202","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2001","2001","°c","1.495","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2002","2002","°c","0.877","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2003","2003","°c","1.489","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2004","2004","°c","0.71","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2005","2005","°c","0.534","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2006","2006","°c","0.826","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2007","2007","°c","1.532","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2008","2008","°c","1.125","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2009","2009","°c","1.213","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2010","2010","°c","0.728","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2011","2011","°c","1.221","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2012","2012","°c","1.512","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2013","2013","°c","0.974","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2014","2014","°c","1.618","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2015","2015","°c","1.704","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2016","2016","°c","1.71","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2017","2017","°c","1.611","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2018","2018","°c","1.843","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2019","2019","°c","1.695","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2020","2020","°c","1.889","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2021","2021","°c","1.579","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2022","2022","°c","2.156","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7020","Meteorological year","2023","2023","°c","2.274","E","Estimated value"
