Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2012","2012","°c","0.881","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2013","2013","°c","0.932","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2015","2015","°c","0.656","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2016","2016","°c","0.936","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2017","2017","°c","0.233","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2018","2018","°c","0.917","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2019","2019","°c","1.547","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2020","2020","°c","1.272","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2021","2021","°c","1.165","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2022","2022","°c","1.616","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2023","2023","°c","2.066","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1961","1961","°c","0.67","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1962","1962","°c","0.126","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1963","1963","°c","-0.054","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1964","1964","°c","0.26","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1965","1965","°c","-0.527","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1966","1966","°c","0.014","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1967","1967","°c","0.029","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1968","1968","°c","-0.501","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1969","1969","°c","-0.045","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1970","1970","°c","-0.373","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1971","1971","°c","-0.328","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1972","1972","°c","0.233","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1973","1973","°c","0.333","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1974","1974","°c","-0.482","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1975","1975","°c","0.041","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1976","1976","°c","-0.508","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1977","1977","°c","-0.154","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1978","1978","°c","0.231","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1979","1979","°c","0.456","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1980","1980","°c","-0.214","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1981","1981","°c","-0.641","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1982","1982","°c","-0.047","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1983","1983","°c","0.099","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1984","1984","°c","-0.616","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1985","1985","°c","0.118","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1986","1986","°c","-0.7","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1987","1987","°c","0.318","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1988","1988","°c","-0.16","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1989","1989","°c","0.558","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1990","1990","°c","1.135","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1991","1991","°c","0.724","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1992","1992","°c","0.326","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1993","1993","°c","0.005","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1994","1994","°c","0.958","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1995","1995","°c","0.342","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1996","1996","°c","-0.132","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1997","1997","°c","0.449","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1998","1998","°c","1.194","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","1999","1999","°c","0.944","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2000","2000","°c","0.624","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2001","2001","°c","0.409","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2002","2002","°c","0.621","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2003","2003","°c","0.312","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2004","2004","°c","1.105","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2005","2005","°c","0.724","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2006","2006","°c","0.374","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2007","2007","°c","0.988","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2008","2008","°c","0.657","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2009","2009","°c","0.793","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2010","2010","°c","0.913","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2011","2011","°c","0.585","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2012","2012","°c","0.381","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2013","2013","°c","0.609","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2015","2015","°c","0.817","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2016","2016","°c","1.307","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2017","2017","°c","0.781","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2018","2018","°c","0.908","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2019","2019","°c","1.253","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2020","2020","°c","1.418","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2021","2021","°c","1.253","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2022","2022","°c","1.316","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7020","Meteorological year","2023","2023","°c","1.847","E","Estimated value"
